store_name,store_id,street_address,city_name,state_id,state_name,postal_code,country_id,lat,lng,telephone,email,store_website,county_fips,county_name,cbsa_fips,cbsa_name,cbsa_metro,csa_fips,csa_name,timezone
Walmart Supercenter,1273,"6310 S Us Highway 85-87, Fountain, CO 80817",Fountain,CO,Colorado,80817,US,38.7404,-104.7369,719-391-1700,,https://www.walmart.com/store/1273-fountain-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Supercenter,1434,"707 S 8th St, Colorado Springs, CO 80905",Colorado Springs,CO,Colorado,80905,US,38.8238,-104.8383,719-633-0736,,https://www.walmart.com/store/1434-colorado-springs-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Supercenter,1001,"4080 W Northern Ave, Pueblo, CO 81005",Pueblo,CO,Colorado,81005,US,38.233,-104.6649,719-561-8495,,https://www.walmart.com/store/1001-pueblo-co,08101,Pueblo,39380,"Pueblo, CO",TRUE,444,"Pueblo-Cañon City, CO",America/Denver
Walmart Supercenter,842,"4200 Dillon Dr, Pueblo, CO 81008",Pueblo,CO,Colorado,81008,US,38.3139,-104.6096,719-545-6404,,https://www.walmart.com/store/842-pueblo-co,08101,Pueblo,39380,"Pueblo, CO",TRUE,444,"Pueblo-Cañon City, CO",America/Denver
Walmart Supercenter,3227,"16218 Jackson Creek Pkwy, Monument, CO 80132",Monument,CO,Colorado,80132,US,39.0666,-104.8535,719-484-0912,,https://www.walmart.com/store/3227-monument-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Supercenter,1896,"8250 Razorback Rd, Colorado Springs, CO 80920",Colorado Springs,CO,Colorado,80920,US,38.9498,-104.7997,719-593-2300,,https://www.walmart.com/store/1896-colorado-springs-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Supercenter,3805,"19600 E Us Highway 24, Woodland Park, CO 80863",Woodland Park,CO,Colorado,80863,US,38.971,-105.0383,719-687-1065,,https://www.walmart.com/store/3805-woodland-park-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Supercenter,5123,"5550 E Woodmen Rd, Colorado Springs, CO 80920",Colorado Springs,CO,Colorado,80920,US,38.9432,-104.7249,719-531-6471,,https://www.walmart.com/store/5123-colorado-springs-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Supercenter,4335,"11550 Meridian Market Vw, Falcon, CO 80831",Falcon,CO,Colorado,80831,US,38.9393,-104.6131,719-522-2910,,https://www.walmart.com/store/4335-falcon-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Neighborhood Market,3175,"4142 Austin Bluffs Pkwy, Colorado Springs, CO 80918",Colorado Springs,CO,Colorado,80918,US,38.8927,-104.7556,719-244-9776,,https://www.walmart.com/store/3175-colorado-springs-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Neighborhood Market,3176,"1725 N Union Blvd, Colorado Springs, CO 80909",Colorado Springs,CO,Colorado,80909,US,38.8575,-104.7931,719-424-3385,,https://www.walmart.com/store/3176-colorado-springs-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Supercenter,1200,"3201 E Platte Ave, Colorado Springs, CO 80909",Colorado Springs,CO,Colorado,80909,US,38.8375,-104.7705,719-578-9164,,https://www.walmart.com/store/1200-colorado-springs-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Neighborhood Market,3082,"1622 S Academy Blvd, Colorado Springs, CO 80916",Colorado Springs,CO,Colorado,80916,US,38.8076,-104.7585,719-244-9294,,https://www.walmart.com/store/3082-colorado-springs-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Neighborhood Market,3083,"665 N Murray Blvd, Colorado Springs, CO 80915",Colorado Springs,CO,Colorado,80915,US,38.8428,-104.7468,719-596-1294,,https://www.walmart.com/store/3083-colorado-springs-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Supercenter,3582,"1575 Space Center Dr, Colorado Springs, CO 80915",Colorado Springs,CO,Colorado,80915,US,38.855,-104.7219,719-597-7414,,https://www.walmart.com/store/3582-colorado-springs-co,08041,El Paso,17820,"Colorado Springs, CO",TRUE,,,America/Denver
Walmart Supercenter,966,"1835 E Main St, Cortez, CO 81321",Cortez,CO,Colorado,81321,US,37.3467,-108.562,970-565-6138,,https://www.walmart.com/store/966-cortez-co,08083,Montezuma,,,FALSE,,,America/Denver
Walmart Supercenter,4377,"2000 W Victory Way, Craig, CO 81625",Craig,CO,Colorado,81625,US,40.514,-107.5701,970-824-0340,,https://www.walmart.com/store/4377-craig-co,08081,Moffat,44460,"Steamboat Springs, CO",FALSE,,,America/Denver
Walmart Supercenter,5458,"37 Stafford Ln, Delta, CO 81416",Delta,CO,Colorado,81416,US,38.7493,-108.0508,970-874-1585,,https://www.walmart.com/store/5458-delta-co,08029,Delta,,,FALSE,,,America/Denver
Walmart Supercenter,1058,"16750 S Townsend Ave, Montrose, CO 81401",Montrose,CO,Colorado,81401,US,38.449,-107.8635,970-249-7544,,https://www.walmart.com/store/1058-montrose-co,08085,Montrose,33940,"Montrose, CO",FALSE,,,America/Denver
Walmart Neighborhood Market,4491,"541 Warrior Way, Grand Junction, CO 81504",Grand Junction,CO,Colorado,81504,US,39.0858,-108.4723,970-208-0042,,https://www.walmart.com/store/4491-grand-junction-co,08077,Mesa,24300,"Grand Junction, CO",TRUE,,,America/Denver
Walmart Supercenter,1280,"2881 North Ave, Grand Junction, CO 81501",Grand Junction,CO,Colorado,81501,US,39.076,-108.5367,970-241-6061,,https://www.walmart.com/store/1280-grand-junction-co,08077,Mesa,24300,"Grand Junction, CO",TRUE,,,America/Denver
Walmart Supercenter,2270,"1155 S Camino Del Rio, Durango, CO 81303",Durango,CO,Colorado,81303,US,37.23,-107.8656,970-259-8755,,https://www.walmart.com/store/2270-durango-co,08067,La Plata,20420,"Durango, CO",FALSE,,,America/Denver
Walmart Supercenter,2729,"1250 E Magnolia St, Fort Collins, CO 80524",Fort Collins,CO,Colorado,80524,US,40.5859,-105.0556,970-493-3048,,https://www.walmart.com/store/2729-fort-collins-co,08069,Larimer,22660,"Fort Collins-Loveland, CO",TRUE,,,America/Denver
Walmart Supercenter,3177,"4625 S Mason St, Fort Collins, CO 80525",Fort Collins,CO,Colorado,80525,US,40.5213,-105.0796,970-372-3477,,https://www.walmart.com/store/3177-fort-collins-co,08069,Larimer,22660,"Fort Collins-Loveland, CO",TRUE,,,America/Denver
Walmart Supercenter,4599,"4500 Weitzel St, Timnath, CO 80547",Timnath,CO,Colorado,80547,US,40.5266,-104.9904,970-484-0328,,https://www.walmart.com/store/4599-timnath-co,08069,Larimer,22660,"Fort Collins-Loveland, CO",TRUE,,,America/Denver
Walmart Supercenter,1008,"250 W 65th St, Loveland, CO 80538",Loveland,CO,Colorado,80538,US,40.4569,-105.081,970-667-3331,,https://www.walmart.com/store/1008-loveland-co,08069,Larimer,22660,"Fort Collins-Loveland, CO",TRUE,,,America/Denver
Walmart Supercenter,5033,"1300 Barlow Rd, Fort Morgan, CO 80701",Fort Morgan,CO,Colorado,80701,US,40.2614,-103.7699,970-542-2272,,https://www.walmart.com/store/5033-fort-morgan-co,08087,Morgan,22820,"Fort Morgan, CO",FALSE,,,America/Denver
Walmart Neighborhood Market,5828,"2730 S Prairie Ave, Pueblo, CO 81005",Pueblo,CO,Colorado,81005,US,38.2201,-104.6428,719-696-6149,,https://www.walmart.com/store/5828-pueblo-co,08101,Pueblo,39380,"Pueblo, CO",TRUE,444,"Pueblo-Cañon City, CO",America/Denver
Walmart,1095,"3010 Blake Ave, Glenwood Springs, CO 81601",Glenwood Springs,CO,Colorado,81601,US,39.522,-107.3198,970-945-5336,,https://www.walmart.com/store/1095-glenwood-springs-co,08045,Garfield,40090,"Rifle, CO",FALSE,233,"Edwards-Rifle, CO",America/Denver
Walmart Supercenter,5232,"1000 Airport Rd, Rifle, CO 81650",Rifle,CO,Colorado,81650,US,39.5249,-107.7681,970-625-5367,,https://www.walmart.com/store/5232-rifle-co,08045,Garfield,40090,"Rifle, CO",FALSE,233,"Edwards-Rifle, CO",America/Denver
Walmart Supercenter,5099,"2545 Rimrock Ave, Grand Junction, CO 81505",Grand Junction,CO,Colorado,81505,US,39.0762,-108.5818,970-248-0031,,https://www.walmart.com/store/5099-grand-junction-co,08077,Mesa,24300,"Grand Junction, CO",TRUE,,,America/Denver
Walmart,1550,"900 N Main St, Gunnison, CO 81230",Gunnison,CO,Colorado,81230,US,38.5546,-106.9255,970-641-1733,,https://www.walmart.com/store/1550-gunnison-co,08051,Gunnison,,,FALSE,,,America/Denver
Walmart Supercenter,1384,"6 Conley Rd, La Junta, CO 81050",La Junta,CO,Colorado,81050,US,37.9982,-103.5932,719-384-5951,,https://www.walmart.com/store/1384-la-junta-co,08089,Otero,,,FALSE,,,America/Denver
Walmart Supercenter,2672,"1432 E Olive St, Lamar, CO 81052",Lamar,CO,Colorado,81052,US,38.0868,-102.602,719-336-0530,,https://www.walmart.com/store/2672-lamar-co,08099,Prowers,,,FALSE,,,America/Denver
Walmart Supercenter,5003,"211 Aspen Village Dr, Pagosa Springs, CO 81147",Pagosa Springs,CO,Colorado,81147,US,37.2597,-107.0632,970-731-9001,,https://www.walmart.com/store/5003-pagosa-springs-co,08007,Archuleta,,,FALSE,,,America/Denver
Walmart Supercenter,921,"7865 W Us Highway 50, Salida, CO 81201",Salida,CO,Colorado,81201,US,38.5246,-106.0226,719-539-3566,,https://www.walmart.com/store/921-salida-co,08015,Chaffee,,,FALSE,,,America/Denver
Walmart,1808,"1805 Central Park Drive, Steamboat Springs, CO 80487",Steamboat Springs,CO,Colorado,80487,US,40.462,-106.8233,970-879-8115,,https://www.walmart.com/store/1808-steamboat-springs-co,08107,Routt,44460,"Steamboat Springs, CO",FALSE,,,America/Denver
Walmart Supercenter,924,"1510 W Main St, Sterling, CO 80751",Sterling,CO,Colorado,80751,US,40.6253,-103.2377,970-522-0600,,https://www.walmart.com/store/924-sterling-co,08075,Logan,44540,"Sterling, CO",FALSE,,,America/Denver
Walmart Supercenter,962,"2921 Toupal Dr, Trinidad, CO 81082",Trinidad,CO,Colorado,81082,US,37.1388,-104.5232,719-846-4477,,https://www.walmart.com/store/962-trinidad-co,08071,Las Animas,,,FALSE,,,America/Denver
Walmart,2899,"255 W Main St, Avon, CT 06001",Avon,CT,Connecticut,06001,US,41.8106,-72.8538,860-409-0404,,https://www.walmart.com/store/2899-avon-ct,09110,Capitol,25540,"Hartford-West Hartford-East Hartford, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,5095,"495 Flatbush Avenue, Hartford, CT 06106",Hartford,CT,Connecticut,06106,US,41.7401,-72.7142,860-953-0040,,https://www.walmart.com/store/5095-hartford-ct,09110,Capitol,25540,"Hartford-West Hartford-East Hartford, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,2719,"1400 Farmington Ave, Bristol, CT 06010",Bristol,CT,Connecticut,06010,US,41.6988,-72.8949,860-585-1700,,https://www.walmart.com/store/2719-bristol-ct,09110,Capitol,47930,"Waterbury-Shelton, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,2965,"3164 Berlin Tpke, Newington, CT 06111",Newington,CT,Connecticut,06111,US,41.6629,-72.7186,860-667-7657,,https://www.walmart.com/store/2965-newington-ct,09110,Capitol,25540,"Hartford-West Hartford-East Hartford, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,2900,"80 Town Line Rd, Rocky Hill, CT 06067",Rocky Hill,CT,Connecticut,06067,US,41.6787,-72.6573,860-563-4355,,https://www.walmart.com/store/2900-rocky-hill-ct,09110,Capitol,25540,"Hartford-West Hartford-East Hartford, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,2144,"970 Torringford St, Torrington, CT 06790",Torrington,CT,Connecticut,06790,US,41.8185,-73.0779,860-496-8653,,https://www.walmart.com/store/2144-torrington-ct,09160,Northwest Hills,45860,"Torrington, CT",FALSE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,2897,"235 Queen St, Southington, CT 06489",Southington,CT,Connecticut,06489,US,41.6211,-72.8739,860-621-9540,,https://www.walmart.com/store/2897-southington-ct,09110,Capitol,25540,"Hartford-West Hartford-East Hartford, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,2282,"44 Prospect Hill Road, East Windsor, CT 06088",East Windsor,CT,Connecticut,06088,US,41.9194,-72.6068,860-292-1235,,https://www.walmart.com/store/2282-east-windsor-ct,09110,Capitol,25540,"Hartford-West Hartford-East Hartford, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,1891,"420 Buckland Hills Dr, Manchester, CT 06042",Manchester,CT,Connecticut,06042,US,41.8066,-72.5377,860-644-5100,,https://www.walmart.com/store/1891-manchester-ct,09110,Capitol,25540,"Hartford-West Hartford-East Hartford, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,2299,"161 Berlin Rd, Cromwell, CT 06416",Cromwell,CT,Connecticut,06416,US,41.6054,-72.7117,860-635-0458,,https://www.walmart.com/store/2299-cromwell-ct,09110,Capitol,25540,"Hartford-West Hartford-East Hartford, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,3548,"910 Wolcott St, Waterbury, CT 06705",Waterbury,CT,Connecticut,06705,US,41.5656,-73.0083,203-759-1000,,https://www.walmart.com/store/3548-waterbury-ct,09140,Naugatuck Valley,47930,"Waterbury-Shelton, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,2174,"141 Springfield Rd, Westfield, MA 01085",Westfield,MA,Massachusetts,01085,US,42.1085,-72.7083,413-572-0400,,https://www.walmart.com/store/2174-westfield-ma,25013,Hampden,44140,"Springfield, MA",TRUE,521,"Springfield-Amherst Town-Northampton, MA",America/New_York
Walmart Supercenter,2371,"844 N Colony Rd, Wallingford, CT 06492",Wallingford,CT,Connecticut,06492,US,41.4771,-72.8106,203-269-6622,,https://www.walmart.com/store/2371-wallingford-ct,09170,South Central Connecticut,35300,"New Haven, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,2284,"1100 New Haven Rd, Naugatuck, CT 06770",Naugatuck,CT,Connecticut,06770,US,41.4706,-73.028,203-729-9100,,https://www.walmart.com/store/2284-naugatuck-ct,09140,Naugatuck Valley,47930,"Waterbury-Shelton, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,1967,"1105 Boston Rd, Springfield, MA 01119",Springfield,MA,Massachusetts,01119,US,42.136,-72.507,413-782-6699,,https://www.walmart.com/store/1967-springfield-ma,25013,Hampden,44140,"Springfield, MA",TRUE,521,"Springfield-Amherst Town-Northampton, MA",America/New_York
Walmart Supercenter,5278,"591 Memorial Dr, Chicopee, MA 01020",Chicopee,MA,Massachusetts,01020,US,42.1736,-72.5757,413-593-3192,,https://www.walmart.com/store/5278-chicopee-ma,25013,Hampden,44140,"Springfield, MA",TRUE,521,"Springfield-Amherst Town-Northampton, MA",America/New_York
Walmart,3545,"2300 Dixwell Ave, Hamden, CT 06514",Hamden,CT,Connecticut,06514,US,41.3733,-72.9185,203-230-0285,,https://www.walmart.com/store/3545-hamden-ct,09170,South Central Connecticut,35300,"New Haven, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,5439,"315 Foxon Blvd, New Haven, CT 06513",New Haven,CT,Connecticut,06513,US,41.32,-72.877,203-467-7509,,https://www.walmart.com/store/5439-new-haven-ct,09170,South Central Connecticut,35300,"New Haven, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,2022,"474 Boston Post Rd, North Windham, CT 06256",North Windham,CT,Connecticut,06256,US,41.741,-72.174,860-456-4399,,https://www.walmart.com/store/2022-north-windham-ct,09110,Capitol,,,FALSE,,,America/New_York
Walmart,2232,"120 Commercial Pkwy, Branford, CT 06405",Branford,CT,Connecticut,06405,US,41.2814,-72.8309,203-488-4106,,https://www.walmart.com/store/2232-branford-ct,09170,South Central Connecticut,,,FALSE,,,America/New_York
Walmart,3803,"515 Saw Mill Rd, West Haven, CT 06516",West Haven,CT,Connecticut,06516,US,41.2702,-72.9774,203-931-2081,,https://www.walmart.com/store/3803-west-haven-ct,09170,South Central Connecticut,35300,"New Haven, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,5294,"1365 Boston Post Rd, Milford, CT 06460",Milford,CT,Connecticut,06460,US,41.2386,-73.0315,203-301-0559,,https://www.walmart.com/store/5294-milford-ct,09170,South Central Connecticut,35300,"New Haven, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,2163,"465 Bridgeport Ave, Shelton, CT 06484",Shelton,CT,Connecticut,06484,US,41.2913,-73.1129,203-929-1110,,https://www.walmart.com/store/2163-shelton-ct,09140,Naugatuck Valley,47930,"Waterbury-Shelton, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,2585,"150 Barnum Avenue Cutoff, Stratford, CT 06614",Stratford,CT,Connecticut,06614,US,41.2012,-73.1183,203-502-7631,,https://www.walmart.com/store/2585-stratford-ct,09120,Greater Bridgeport,,,FALSE,,,America/New_York
Walmart,2898,"665 Boston Post Rd, Old Saybrook, CT 06475",Old Saybrook,CT,Connecticut,06475,US,41.2967,-72.3819,860-388-0584,,https://www.walmart.com/store/2898-old-saybrook-ct,09130,Lower Connecticut River Valley,25540,"Hartford-West Hartford-East Hartford, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,2906,"1890 Old Country Rd, Riverhead, NY 11901",Riverhead,NY,New York,11901,US,40.9241,-72.7122,631-369-1041,,https://www.walmart.com/store/2906-riverhead-ny,36103,Suffolk,35620,"New York-Newark-Jersey City, NY-NJ",TRUE,408,"New York-Newark, NY-NJ-CT-PA",America/New_York
Walmart,2156,"750 Middle Country Rd, Middle Island, NY 11953",Middle Island,NY,New York,11953,US,40.8802,-72.9472,631-924-0081,,https://www.walmart.com/store/2156-middle-island-ny,36103,Suffolk,35620,"New York-Newark-Jersey City, NY-NJ",TRUE,408,"New York-Newark, NY-NJ-CT-PA",America/New_York
Walmart,2915,"3990 Nesconset Hwy, East Setauket, NY 11733",East Setauket,NY,New York,11733,US,40.9052,-73.0724,631-474-3287,,https://www.walmart.com/store/2915-east-setauket-ny,36103,Suffolk,35620,"New York-Newark-Jersey City, NY-NJ",TRUE,408,"New York-Newark, NY-NJ-CT-PA",America/New_York
Walmart Supercenter,8331,"901 Boulevard East, Yaphank, NY 11980",Yaphank,NY,New York,11980,US,40.8471,-72.8984,631-729-4039,,https://www.walmart.com/store/8331-yaphank-ny,36103,Suffolk,35620,"New York-Newark-Jersey City, NY-NJ",TRUE,408,"New York-Newark, NY-NJ-CT-PA",America/New_York
Walmart,2286,"161 Centereach Mall, Centereach, NY 11720",Centereach,NY,New York,11720,US,40.863,-73.0812,631-467-4825,,https://www.walmart.com/store/2286-centereach-ny,36103,Suffolk,35620,"New York-Newark-Jersey City, NY-NJ",TRUE,408,"New York-Newark, NY-NJ-CT-PA",America/New_York
Walmart,3543,"67 Newtown Rd, Danbury, CT 06810",Danbury,CT,Connecticut,06810,US,41.4068,-73.4169,203-791-1929,,https://www.walmart.com/store/3543-danbury-ct,09190,Western Connecticut,14860,"Bridgeport-Stamford-Danbury, CT",TRUE,408,"New York-Newark, NY-NJ-CT-PA",America/New_York
Walmart,2954,"650 Main Ave, Norwalk, CT 06851",Norwalk,CT,Connecticut,06851,US,41.1591,-73.4177,203-846-4514,,https://www.walmart.com/store/2954-norwalk-ct,09190,Western Connecticut,14860,"Bridgeport-Stamford-Danbury, CT",TRUE,408,"New York-Newark, NY-NJ-CT-PA",America/New_York
Walmart Supercenter,2331,"155 Waterford Parkway No., Waterford, CT 06385",Waterford,CT,Connecticut,06385,US,41.3705,-72.155,860-447-3646,,https://www.walmart.com/store/2331-waterford-ct,09180,Southeastern Connecticut,35980,"Norwich-New London-Willimantic, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart,3546,"164 Danbury Rd, New Milford, CT 06776",New Milford,CT,Connecticut,06776,US,41.5504,-73.4195,860-350-4823,,https://www.walmart.com/store/3546-new-milford-ct,09190,Western Connecticut,14860,"Bridgeport-Stamford-Danbury, CT",TRUE,408,"New York-Newark, NY-NJ-CT-PA",America/New_York
Walmart Supercenter,5777,"450 Providence Road, Brooklyn, CT 06234",Brooklyn,CT,Connecticut,06234,US,41.7966,-71.9122,860-412-5137,,https://www.walmart.com/store/5777-brooklyn-ct,09150,Northeastern Connecticut,39480,"Putnam, CT",FALSE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,1980,"625 School St, Putnam, CT 06260",Putnam,CT,Connecticut,06260,US,41.9234,-71.8892,860-928-3999,,https://www.walmart.com/store/1980-putnam-ct,09150,Northeastern Connecticut,39480,"Putnam, CT",FALSE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
Walmart Supercenter,2854,"180 River Rd, Lisbon, CT 06351",Lisbon,CT,Connecticut,06351,US,41.5836,-71.99,860-376-3254,,https://www.walmart.com/store/2854-lisbon-ct,09180,Southeastern Connecticut,35980,"Norwich-New London-Willimantic, CT",TRUE,405,"New Haven-Hartford-Waterbury, CT",America/New_York
